TITLE = "PIV Result  968 "
VARIABLES = "X (mm)""Y (mm)""Z (mm)""U (m/s)""V (m/s)""W (m/s)""Speed (m/s)""Vorticity""U-std""V-std""W-std""Speed-std""Vorticity-std""Flag"
ZONE T="ZONE 968 "
I= 128 , J= 128 , K= 1 , F=POINT
DT=(DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE)
170.700113	1.497369	0.000000	-0.255769	-0.298681	0.000000	0.393228	-67.159556	0.552891	0.064137	0.000000	0.556599	268.518711	1
172.197482	1.497369	0.000000	0.118744	-0.278447	0.000000	0.302709	58.093252	0.568638	0.082580	0.000000	0.574603	282.267572	2
173.694851	1.497369	0.000000	0.164796	-0.235757	0.000000	0.287644	183.765578	0.406712	0.067910	0.000000	0.412343	296.512718	2
175.192221	1.497369	0.000000	0.025323	-0.198801	0.000000	0.200407	154.460240	0.603805	0.061659	0.000000	0.606946	340.012913	2
176.689590	1.497369	0.000000	-0.063199	-0.206951	0.000000	0.216386	37.896721	0.514048	0.070891	0.000000	0.518913	284.089995	2
178.186960	1.497369	0.000000	-0.019344	-0.221354	0.000000	0.222197	-3.376415	0.521278	0.064441	0.000000	0.525246	260.403017	2
179.684329	1.497369	0.000000	-0.081653	-0.290555	0.000000	0.301811	-31.789307	0.444982	0.080879	0.000000	0.452273	229.991538	1
181.181698	1.497369	0.000000	-0.030619	-0.458601	0.000000	0.459622	-43.373095	0.449545	0.101957	0.000000	0.460962	191.732148	1
182.679068	1.497369	0.000000	-0.034798	-0.477870	0.000000	0.479135	-19.682849	0.353654	0.126883	0.000000	0.375726	159.528891	1
184.176437	1.497369	0.000000	0.061577	-0.323679	0.000000	0.329484	-20.687185	0.213631	0.086134	0.000000	0.230341	130.789237	2
185.673807	1.497369	0.000000	-0.011993	-0.319637	0.000000	0.319862	-88.679426	0.361293	0.079107	0.000000	0.369852	169.670618	2
187.171176	1.497369	0.000000	0.412335	-0.549465	0.000000	0.686973	-213.016482	0.232364	0.136754	0.000000	0.269620	133.277947	2
188.668545	1.497369	0.000000	0.829566	-0.908697	0.000000	1.230410	-49.299557	0.425058	0.170983	0.000000	0.458159	192.954071	2
190.165915	1.497369	0.000000	0.323020	-0.296400	0.000000	0.438400	228.404734	0.201323	0.194713	0.000000	0.280079	177.269189	1
191.663284	1.497369	0.000000	0.634260	-0.347748	0.000000	0.723336	294.754533	0.231243	0.426217	0.000000	0.484906	245.674819	2
1.497369	2.994739	0.000000	-23.154296	17.035315	0.000000	28.745841	-4216.489804	31.956766	23.575531	0.000000	39.711970	9025.935547	2
2.994739	2.994739	0.000000	-19.317031	15.464152	0.000000	24.744448	-4258.394965	29.047583	22.338346	0.000000	36.643741	7620.770912	1
4.492108	2.994739	0.000000	-12.376724	14.035812	0.000000	18.713292	-3984.741920	25.617494	24.448822	0.000000	35.411875	7126.495679	1
5.989478	2.994739	0.000000	-6.575546	10.642138	0.000000	12.509713	-3913.742568	19.774537	20.453470	0.000000	28.449548	7472.617053	2
7.486847	2.994739	0.000000	2.024747	4.443939	0.000000	4.883461	-2968.467543	19.805689	13.189674	0.000000	23.795648	6659.998886	2
8.984216	2.994739	0.000000	4.139652	1.516215	0.000000	4.408586	-1094.825111	20.286925	10.364241	0.000000	22.781062	5009.650095	2
10.481586	2.994739	0.000000	5.092935	-1.037393	0.000000	5.197516	494.864622	19.356943	10.068501	0.000000	21.818936	5230.907533	1
11.978955	2.994739	0.000000	3.050275	-0.001481	0.000000	3.050276	1145.680198	9.399970	5.174332	0.000000	10.730011	5824.361225	1
13.476325	2.994739	0.000000	0.918144	0.040494	0.000000	0.919037	733.248183	3.825813	2.529142	0.000000	4.586219	2811.541337	1
14.973694	2.994739	0.000000	0.563017	0.765407	0.000000	0.950177	1190.944352	2.105006	3.918338	0.000000	4.447968	3208.662449	1
16.471063	2.994739	0.000000	0.955009	2.975596	0.000000	3.125094	1301.562297	5.681691	11.037989	0.000000	12.414459	3672.860831	1
17.968433	2.994739	0.000000	1.174621	4.259221	0.000000	4.418223	1494.814647	6.187211	13.554374	0.000000	14.899753	3047.666217	1
19.465802	2.994739	0.000000	3.220676	6.969502	0.000000	7.677676	1621.584906	10.790151	18.204459	0.000000	21.161987	3104.325000	1
20.963172	2.994739	0.000000	3.519798	6.817543	0.000000	7.672540	441.188497	12.814109	15.471951	0.000000	20.089367	5424.304966	1
22.460541	2.994739	0.000000	2.810918	5.226084	0.000000	5.934072	-172.767810	16.944876	10.877078	0.000000	20.135532	6035.649780	2
23.957911	2.994739	0.000000	0.748240	3.877549	0.000000	3.949082	-967.142210	22.026463	9.462382	0.000000	23.972938	6303.020721	2
25.455280	2.994739	0.000000	-3.635074	1.195862	0.000000	3.826729	-1625.885070	25.172199	5.825793	0.000000	25.837560	6739.457172	1
26.952649	2.994739	0.000000	-5.382991	-0.254311	0.000000	5.388995	-1047.912107	29.716524	5.930049	0.000000	30.302430	6480.161537	1
28.450019	2.994739	0.000000	-6.148819	-0.742653	0.000000	6.193505	-103.299840	31.282544	6.060611	0.000000	31.864221	4398.696514	1
29.947388	2.994739	0.000000	-6.042297	-0.884520	0.000000	6.106695	688.495095	31.533388	6.208606	0.000000	32.138783	3757.056100	2
31.444758	2.994739	0.000000	-2.800287	-0.154772	0.000000	2.804560	1312.424029	21.395034	6.929759	0.000000	22.489310	4358.571062	2
32.942127	2.994739	0.000000	-1.444846	0.951816	0.000000	1.730184	1609.463684	17.668549	5.033789	0.000000	18.371626	4401.318875	1
34.439496	2.994739	0.000000	0.765052	2.067329	0.000000	2.204349	1561.030635	13.193777	5.384902	0.000000	14.250366	2864.309966	2
35.936866	2.994739	0.000000	0.887912	3.697311	0.000000	3.802433	1204.343589	11.362125	6.841992	0.000000	13.263135	2793.623667	1
37.434235	2.994739	0.000000	1.488155	4.389407	0.000000	4.634814	706.922842	9.704445	8.817176	0.000000	13.111782	3303.782770	1
38.931605	2.994739	0.000000	1.648660	4.981509	0.000000	5.247238	1107.007196	9.606807	11.701703	0.000000	15.140033	2860.081336	1
40.428974	2.994739	0.000000	1.186939	5.996789	0.000000	6.113125	1734.038558	9.809093	11.939525	0.000000	15.452203	3433.467864	1
41.926343	2.994739	0.000000	0.736593	7.717778	0.000000	7.752848	1322.752186	10.517890	13.751961	0.000000	17.313071	3731.512748	1
43.423713	2.994739	0.000000	-3.098650	7.848457	0.000000	8.438004	405.720075	20.143712	13.173077	0.000000	24.068633	3852.195045	1
44.921082	2.994739	0.000000	-6.778295	8.153211	0.000000	10.602836	-1045.589872	20.459726	15.185278	0.000000	25.479267	4467.017746	2
46.418452	2.994739	0.000000	-12.003231	5.699915	0.000000	13.287836	-1347.211073	23.784198	13.836745	0.000000	27.516242	5714.287273	1
47.915821	2.994739	0.000000	-13.653806	7.083505	0.000000	15.381887	-40.660496	25.692549	14.152480	0.000000	29.332572	5974.190273	1
49.413190	2.994739	0.000000	-13.270892	8.721497	0.000000	15.880211	388.900359	26.223000	14.181843	0.000000	29.812253	5573.979730	2
50.910560	2.994739	0.000000	-15.196551	10.209037	0.000000	18.307365	-467.829399	29.562491	14.270449	0.000000	32.826614	6243.500883	2
52.407929	2.994739	0.000000	-14.809514	10.059539	0.000000	17.902961	-1803.231591	31.357991	16.772483	0.000000	35.561774	6590.703721	1
53.905299	2.994739	0.000000	-11.666214	7.124892	0.000000	13.669844	-2987.290802	26.870524	13.451337	0.000000	30.049352	6702.189752	2
55.402668	2.994739	0.000000	-10.031904	3.433298	0.000000	10.603142	-2794.241302	28.654157	8.837394	0.000000	29.986001	6193.252893	2
56.900038	2.994739	0.000000	-8.069691	2.278813	0.000000	8.385279	-1742.462136	27.294597	7.514318	0.000000	28.310069	4870.137972	2
58.397407	2.994739	0.000000	-4.362515	1.885506	0.000000	4.752543	-1646.966873	22.068303	6.939180	0.000000	23.133574	5013.666542	2
59.894776	2.994739	0.000000	-2.107086	0.818843	0.000000	2.260601	-1730.846617	13.344456	4.636268	0.000000	14.126907	4616.048232	2
61.392146	2.994739	0.000000	-0.631451	0.610429	0.000000	0.878268	-1179.794167	5.039289	3.058361	0.000000	5.894744	3001.941147	1
62.889515	2.994739	0.000000	-0.522275	0.146753	0.000000	0.542501	-528.340229	2.328212	0.931389	0.000000	2.507600	2100.273729	2
64.386885	2.994739	0.000000	-0.149406	-0.118181	0.000000	0.190496	-67.002761	0.999284	0.601298	0.000000	1.166245	1383.306139	1
65.884254	2.994739	0.000000	-0.542561	-0.226059	0.000000	0.587771	8.935501	0.626590	0.556115	0.000000	0.837782	698.777774	1
67.381623	2.994739	0.000000	-0.835190	-0.788653	0.000000	1.148702	-317.526600	0.526797	0.571866	0.000000	0.777525	287.854406	1
68.878993	2.994739	0.000000	-0.938787	-1.592306	0.000000	1.848448	-406.403619	0.504284	0.465355	0.000000	0.686191	225.081557	2
70.376362	2.994739	0.000000	-0.875798	-1.438457	0.000000	1.684096	-11.275490	0.457273	0.425617	0.000000	0.624699	214.433484	2
71.873732	2.994739	0.000000	-0.164326	-0.075313	0.000000	0.180763	166.473002	0.342054	0.431952	0.000000	0.550984	188.913766	1
73.371101	2.994739	0.000000	-0.156315	0.113394	0.000000	0.193113	-79.357939	0.242654	0.246378	0.000000	0.345808	136.939194	1
74.868470	2.994739	0.000000	-0.028206	0.047262	0.000000	0.055039	-154.784364	0.119661	0.097181	0.000000	0.154152	106.314634	1
76.365840	2.994739	0.000000	-0.037060	0.005767	0.000000	0.037506	-50.633583	0.094367	0.073398	0.000000	0.119550	61.821291	1
77.863209	2.994739	0.000000	0.209910	0.088837	0.000000	0.227935	-30.200150	0.178776	0.089830	0.000000	0.200075	55.567064	1
79.360579	2.994739	0.000000	0.242204	0.063343	0.000000	0.250350	-81.851564	0.343505	0.081222	0.000000	0.352977	81.935881	1
